id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,33,0.8,met,,red,green,,1584.0214018937145,,,,,0,14,14,286,trial,,,,,,red,1.5840214018937144,1.5833333333333333,2.2997458000318147,0.9976670000469312,1e-05,1e-05,1.5831618000520393,1.6166387000121176,1.9995837000315078,2.2997458000318147,2.716604200017173,0.4168583999853581,2.2997458000318147,2.499952700047288,4.0750970000517555,1.7753512000199407,1.3584928000345826,1.52835,-0.14723778917906444,0.013146231176702184,,,,None,,,,0.033,0.03333333333333333,1.6503514018937144,1.65,trial_list_0.8_red.csv,1.649966700002551,1.683193700038828,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.8,met,,red,green,,973.9507738367718,,,,,0,15,15,175,trial,,,,,,red,0.9739507738367718,0.975,2.300001700001303,0.9982799999997951,1e-05,1e-05,0.9750154000357725,1.008134500007145,1.9996707999962382,2.300001700001303,2.308107100019697,0.008105400018393993,2.300001700001303,2.4999268000246957,3.1332950000069104,0.8332933000056073,0.8251878999872133,0.79443,0.08896761457057054,-0.11805318087248784,,,,None,,0.03378,2.033223900012672,-0.167,-0.16666666666666666,0.7736207738367717,0.775,trial_list_0.8_red.csv,0.7749616000219248,0.8084642000030726,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1726.311605937134,,,,,0,16,16,137,trial,,,,,,red,1.726311605937134,1.7249999999999999,2.3003796000266448,0.9970478999894112,1e-05,1e-05,1.7254204000346363,1.7584497000207193,1.9997246999992058,2.3003796000266448,2.4001940000453033,0.09981440001865849,2.3003796000266448,2.500229199999012,3.333262800006196,1.0328831999795511,0.9330687999608926,1.57113,-0.14414756095731646,0.03276080930848101,,,,None,,,,-0.033,-0.03333333333333333,1.659981605937134,1.6583333333333332,trial_list_0.8_red.csv,1.6585208000033163,1.6918584000086412,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,360.78889433014433,,,,,0,17,17,377,trial,,,,,,red,0.3607888943301443,0.35833333333333334,2.2996693999739364,0.9970515999593772,1e-05,1e-05,0.35794780001742765,0.39125420001801103,2.000017200014554,2.2996693999739364,2.907665300008375,0.6079959000344388,2.2996693999739364,2.4995581000111997,4.566132100007962,2.266462700034026,1.6584667999995872,0.83012,0.0752021522964983,-0.12726518080945864,,,,None,,0.03317,2.033344399998896,0.3,0.3,0.6941188943301444,0.6916666666666667,trial_list_0.8_red.csv,0.6914902999997139,0.7243370999931358,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,712.0657306789109,,,,,0,18,18,208,trial,,,,,,red,0.7120657306789109,0.7083333333333334,2.299707699974533,0.9988638000213541,1e-05,1e-05,0.7078735000104643,0.7412550000008196,1.9996046999585815,2.299707699974533,4.51656419999199,2.2168565000174567,2.299707699974533,2.499785599997267,7.357902899966575,5.058195199992042,2.8413386999745853,0.8632,0.06159136154860301,-0.1343811524696793,,,,None,,,,-0.233,-0.23333333333333334,0.4457357306789109,0.44166666666666665,trial_list_0.8_red.csv,0.4415158999618143,0.4749712999910116,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,791.7512688117964,,,,,0,19,19,323,trial,,,,,,red,0.7917512688117965,0.7916666666666666,2.3002609999966808,0.9983976000221446,3e-05,3e-05,0.7916068999911658,0.8251314000226557,2.00017429998843,2.3002609999966808,2.3002609999966808,0.0,2.3002609999966808,2.5004314000252634,3.4833067000145093,1.1830457000178285,1.1830457000178285,0.67004,0.12722949184832583,-0.07526251630464345,,,,None,,0.03333,2.033583600015845,-0.1,-0.1,0.6584212688117964,0.6583333333333333,trial_list_0.8_red.csv,0.6586164000327699,0.6917449000175111,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.8,met,,red,green,,841.491653913312,,,,,0,20,20,265,trial,,,,,,red,0.841491653913312,0.8416666666666667,2.2997936999890953,0.9973807000205852,2e-05,2e-05,0.8417054999736138,0.875009199953638,2.000386299972888,2.2997936999890953,2.500830599979963,0.20103689999086782,2.2997936999890953,2.500830599979963,3.525029399956111,1.2252356999670155,1.0241987999761477,0.5554,0.14559023943946708,-0.02559828385748872,,,,None,,,,0.1,0.1,0.9748216539133121,0.975,trial_list_0.8_red.csv,0.9749697999795899,1.0083180999499746,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,493.7423553585536,,,,,0,21,21,183,trial,,,,,,red,0.4937423553585536,0.49166666666666664,2.300542499986477,0.9971398999914527,3e-05,3e-05,0.49154319998342544,0.524976400018204,2.0003574999864213,2.300542499986477,2.300542499986477,0.0,2.300542499986477,2.5002483000280336,3.716995900031179,1.416453400044702,1.416453400044702,0.55653,0.14549842410296615,-0.026115101762070846,,,,None,,0.034,2.0334654999896884,0.033,0.03333333333333333,0.5600723553585536,0.5583333333333333,trial_list_0.8_red.csv,0.55829369998537,0.5915726000093855,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,517.2393194569406,,,,,0,22,22,194,trial,,,,,,red,0.5172393194569406,0.5166666666666666,2.3001764999935403,0.9973568000132218,4e-05,4e-05,0.51664470002288,0.5500887999660335,1.9998430999694392,2.3001764999935403,2.3001764999935403,0.0,2.3001764999935403,2.5000466000055894,3.491538700007368,1.1913622000138275,1.1913622000138275,0.42627,0.1438761211851751,0.033933047449333745,,,,None,,0.03323,2.033590600010939,-0.1,-0.1,0.3839093194569406,0.3833333333333333,trial_list_0.8_red.csv,0.383547900011763,0.41679689998272806,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.8,met,,red,green,,1351.8529511196336,,,,,0,23,23,234,trial,,,,,,red,1.3518529511196336,1.35,2.300391299999319,0.9976583999814466,1e-05,1e-05,1.3496799999848008,1.383004700008314,2.000145400001202,2.300391299999319,3.2587642000289634,0.9583729000296444,2.300391299999319,2.4997162999934517,3.9921258999966085,1.6917345999972895,0.7333616999676451,0.91375,0.03956405523701119,-0.14243059885324028,,,,None,,0.03339,2.0336267999955453,0.1,0.1,1.4851829511196335,1.4833333333333334,trial_list_0.8_red.csv,1.483008700015489,1.5166001000325195,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1373.7097121108295,,,,,0,24,24,284,trial,,,,,,red,1.3737097121108295,1.375,2.3001502999686636,0.9969776999787427,1e-05,1e-05,1.3744891000096686,1.4078503000200726,1.9999381999950856,2.3001502999686636,2.3001502999686636,0.0,2.3001502999686636,2.499846399994567,3.1914477000245824,0.8912974000559188,0.8912974000559188,1.26753,-0.1101211894449804,-0.09861599054774364,,,,None,,0.0335,2.0333631000248715,-0.233,-0.23333333333333334,1.1073797121108295,1.1083333333333334,trial_list_0.8_red.csv,1.108365899999626,1.1416645999997854,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,293.9979040528383,0,0,0,0,0,25,25,158,fam,0.5411443000193685,0.5411443000193685,270.0,2.5406533000059426,2.5406533000059426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,293.9979040528383,1,0,1,0,0,25,25,158,fam,0.4951766000012867,0.4951766000012867,270.0,2.4957233000313863,2.4957233000313863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,293.9979040528383,2,0,2,0,0,25,25,158,fam,0.49903840001206845,0.49903840001206845,270.0,2.4990170000237413,2.4990170000237413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,293.9979040528383,3,0,3,0,0,25,25,158,fam,0.49790600000415,0.49790600000415,270.0,2.498587900015991,2.498587900015991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,293.9979040528383,,,,,0,25,25,158,trial,,,,,,red,0.2939979040528383,0.2916666666666667,2.3000373000395484,0.9985970000270754,1e-05,1e-05,0.2917713000206277,0.3250335000338964,2.0002212000545114,2.3000373000395484,2.3000373000395484,0.0,2.3000373000395484,2.4997877000132576,4.133102799998596,1.8330654999590479,1.8330654999590479,0.22354,0.09548544905819836,0.1128464397960526,,,,None,,0.03349,2.033727000001818,0.033,0.03333333333333333,0.36032790405283827,0.35833333333333334,trial_list_0.8_red.csv,0.35868020000634715,0.3917378000332974,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,370.9130861506394,,,,,0,26,26,300,trial,,,,,,red,0.3709130861506394,0.36666666666666664,2.299511299992446,0.990980300004594,1e-05,1e-05,0.3667045999900438,0.3996490999707021,2.0002817999920808,2.299511299992446,2.299511299992446,0.0,2.299511299992446,2.499497899960261,3.766509099979885,1.466997799987439,1.466997799987439,0.22278,0.09521840652640937,0.11307185775011111,,,,None,,0.03358,2.0328764999867417,0.233,0.23333333333333334,0.6372430861506394,0.6333333333333333,trial_list_0.8_red.csv,0.6330551999853924,0.6666330000152811,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,425.6267302511717,,,,,0,27,27,397,trial,,,,,,red,0.4256267302511717,0.425,2.2999049000209197,0.9975092000095174,1e-05,1e-05,0.42501290002837777,0.45831770001677796,1.9994422000017948,2.2999049000209197,2.2999049000209197,0.0,2.2999049000209197,2.4993871999904513,3.4996628999942914,1.1997579999733716,1.1997579999733716,0.23839,0.10064514520757786,0.10826977742027317,,,,None,,,,-0.033,-0.03333333333333333,0.3592967302511717,0.35833333333333334,trial_list_0.8_red.csv,0.35768559999996796,0.3916194000048563,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.8,met,,red,green,,378.6514828014917,,,,,0,28,28,383,trial,,,,,,red,0.3786514828014917,0.375,2.3000748999766074,0.9977896999916993,3e-05,3e-05,0.37531239999225363,0.4084068000083789,2.000073399976827,2.3000748999766074,2.3166031999862753,0.016528300009667873,2.3000748999766074,2.5000280999811366,3.682978999975603,1.3829040999989957,1.3663757999893278,0.15092,0.06748945833948028,0.13151791881539748,,,,None,,,,-0.167,-0.16666666666666666,0.1783214828014917,0.175,trial_list_0.8_red.csv,0.17528540000785142,0.20822809997480363,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,741.0521532926391,,,,,0,29,29,73,trial,,,,,,red,0.7410521532926391,0.7416666666666667,2.299639799981378,0.9986310999956913,1e-05,1e-05,0.7412299999850802,0.774950799997896,1.9995559999952093,2.299639799981378,2.299639799981378,0.0,2.299639799981378,2.4998544999980368,3.20767109998269,0.908031300001312,0.908031300001312,0.43411,0.14466799443756262,0.030380278831888152,,,,None,,0.03323,2.0330906999879517,0.233,0.23333333333333334,1.0073821532926392,1.0083333333333333,trial_list_0.8_red.csv,1.0078834999585524,1.041077999980189,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.1999999999999999,unmet,,green,red,,1007.3328509159332,,,,,0,30,30,387,trial,,,,,,green,1.0073328509159332,1.0083333333333333,2.300334899977315,0.9975593000417575,1e-05,1e-05,1.0086825999896973,1.0419489000341855,2.0007085999823175,2.300334899977315,2.300334899977315,0.0,2.300334899977315,2.500349899986759,3.3757920999778435,1.0754572000005282,1.0754572000005282,0.95141,0.022477626618839276,-0.14610457302245528,,,,None,,,,-0.167,-0.16666666666666666,0.8070028509159332,0.8083333333333333,trial_list_0.8_red.csv,0.8086150999879465,0.8420872000278905,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.1999999999999999,unmet,,green,red,,665.2180643546983,,,,,0,31,31,44,trial,,,,,,green,0.6652180643546983,0.6666666666666666,2.3000197999645025,0.9974105999572203,1e-05,1e-05,0.6664693999919109,0.7006998999859206,2.0003883999888785,2.3000197999645025,2.3000197999645025,0.0,2.3000197999645025,2.500094299961347,3.7667574999504723,1.4667376999859698,1.4667376999859698,0.44681,0.14576446861963027,0.02458677783945571,,,,None,,0.03357,2.0337289999588393,-0.233,-0.23333333333333334,0.3988880643546983,0.4,trial_list_0.8_red.csv,0.3997920999536291,0.43314439995447174,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,1110.9990306622667,,,,,0,32,32,294,trial,,,,,,red,1.1109990306622668,1.1083333333333334,2.3006292000063695,0.9972706999978982,2e-05,2e-05,1.1085376999690197,1.1421483000158332,2.000485399970785,2.3006292000063695,2.3006292000063695,0.0,2.3006292000063695,2.5006175999878906,3.8087260000174865,1.508096800011117,1.508096800011117,0.8639,0.06129806309031506,-0.13451519400374695,,,,None,,0.03328,2.033882499963511,-0.1,-0.1,0.9776690306622666,0.975,trial_list_0.8_red.csv,0.9756020999629982,1.0087967999861576,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,485.5740687693825,,,,,0,33,33,45,trial,,,,,,red,0.4855740687693825,0.48333333333333334,2.300126200017985,0.9972437999676913,1e-05,1e-05,0.4834534000256099,0.5167793000000529,2.000171500025317,2.300126200017985,2.300126200017985,0.0,2.300126200017985,2.5001494999742135,3.9082494999747723,1.6081232999567874,1.6081232999567874,0.73383,0.10970021704963684,-0.0990840670125752,,,,None,,,,0.233,0.23333333333333334,0.7519040687693825,0.75,trial_list_0.8_red.csv,0.749718600010965,0.7830744999810122,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,1356.1407489737628,,,,,0,34,34,413,trial,,,,,,red,1.356140748973763,1.35,2.2995625999756157,0.9975821999832988,3e-05,3e-05,1.3497762000188231,1.3832091999938712,1.9996704999939539,2.2995625999756157,2.2995625999756157,0.0,2.2995625999756157,2.500274399993941,3.300052299979143,1.000489700003527,1.000489700003527,1.33264,-0.1278582426195579,-0.07418935065579285,,,,None,,,,0.167,0.16666666666666666,1.5564707489737628,1.55,trial_list_0.8_red.csv,1.5499334000051022,1.583085199992638,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,669.486596768912,,,,,0,35,35,478,trial,,,,,,red,0.669486596768912,0.6666666666666666,2.299656799994409,0.9976089999545366,1e-05,1e-05,0.6659375000162981,0.6998300999985076,1.999985000002198,2.299656799994409,2.391176600009203,0.09151980001479387,2.299656799994409,2.4996000999817625,3.316754800034687,1.0170980000402778,0.925578200025484,0.74518,0.10609857074918534,-0.10293144923428428,,,,None,,,,-0.033,-0.03333333333333333,0.603156596768912,0.6,trial_list_0.8_red.csv,0.5995769000146538,0.6331288000219502,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,1022.5067123997412,,,,,0,36,36,315,trial,,,,,,red,1.0225067123997411,1.025,2.299598200013861,0.9969777999795042,1e-05,1e-05,1.0245147999958135,1.058471800002735,1.9999776000040583,2.299598200013861,2.616195200011134,0.3165969999972731,2.299598200013861,2.499491999973543,3.874828099971637,1.575229899957776,1.258632899960503,0.98038,0.009107572766960111,-0.14754267882475378,,,,None,,0.03346,2.032834500016179,0.233,0.23333333333333334,1.288836712399741,1.2833333333333332,trial_list_0.8_red.csv,1.2834339999826625,1.3162463000044227,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.1999999999999999,unmet,,green,red,,1247.187415757788,,,,,0,37,37,3,trial,,,,,,green,1.2471874157577878,1.2416666666666667,2.3001208000350744,0.9968713999842294,1e-05,1e-05,1.2418403000338003,1.2752358000143431,1.9996756000327878,2.3001208000350744,2.991717900033109,0.6915970999980345,2.3001208000350744,2.499710400006734,4.342057600035332,2.041936800000258,1.3503397000022233,0.95383,0.021365477342723295,-0.14627134488479795,,,,None,,,,-0.233,-0.23333333333333334,0.9808574157577878,0.9833333333333333,trial_list_0.8_red.csv,0.9830558000248857,1.0167517000227235,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,844.4172674691581,,,,,0,38,38,386,trial,,,,,,red,0.8444172674691581,0.8416666666666667,2.2995398999773897,0.9972963000182062,2e-05,2e-05,0.8413324999855831,0.87487770000007,1.9998589999740943,2.2995398999773897,2.599937899969518,0.30039799999212846,2.2995398999773897,2.500005899986718,3.5744465999887325,1.2749067000113428,0.9745087000192143,0.98394,0.007456330213968823,-0.1476353382365827,,,,None,,0.03334,2.032881399965845,0.3,0.3,1.177747267469158,1.175,trial_list_0.8_red.csv,1.1748697999864817,1.2078772999811918,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,610.6174603432115,,,,,0,39,39,441,trial,,,,,,red,0.6106174603432115,0.6083333333333333,2.300248700019438,0.99785400001565,1e-05,1e-05,0.6087554999976419,0.6420764000504278,1.9997500000172295,2.300248700019438,2.5581903000129387,0.25794159999350086,2.300248700019438,2.4997555000009015,3.5583835000288673,1.2581348000094295,1.0001932000159286,0.81567,0.08089632139958569,-0.1237237856699546,,,,None,,0.03351,2.033184900006745,0.3,0.3,0.9439474603432115,0.9416666666666667,trial_list_0.8_red.csv,0.9419577000080608,0.9752434000256471,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-300,0.8,met,,red,green,,911.6348713375244,,,,,0,40,40,128,trial,,,,,,red,0.9116348713375244,0.9083333333333333,2.299696900008712,0.9969390000333078,1e-05,1e-05,0.9080008000019006,0.9415267999866046,1.9999451999901794,2.299696900008712,2.299696900008712,0.0,2.299696900008712,2.499546199978795,3.6333579999627545,1.3336610999540426,1.3336610999540426,0.76113,0.10081061118853689,-0.10811572794132943,,,,None,,0.03354,2.0333826999994926,-0.3,-0.3,0.5783048713375243,0.575,trial_list_0.8_red.csv,0.5747474000090733,0.6083111999905668,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,1348.430603969803,,,,,0,41,41,292,trial,,,,,,red,1.348430603969803,1.35,2.2996216000174172,0.997528699983377,1e-05,1e-05,1.349961300031282,1.3832850999897346,1.99977370002307,2.2996216000174172,2.2996216000174172,0.0,2.2996216000174172,2.4996261000051163,3.4496273000258952,1.150005700008478,1.150005700008478,1.36756,-0.13521218389629117,-0.05974491846580308,,,,None,,,,-0.1,-0.1,1.2151006039698031,1.2166666666666666,trial_list_0.8_red.csv,1.2163259999942966,1.2497985000372864,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,1292.0998055107568,,,,,0,42,42,267,trial,,,,,,red,1.2920998055107569,1.2916666666666667,2.2999391999910586,0.9987316000042483,2e-05,2e-05,1.2915022000088356,1.324687200016342,1.9997899999725632,2.2999391999910586,2.2999391999910586,0.0,2.2999391999910586,2.500329700007569,3.482995899976231,1.1830566999851726,1.1830566999851726,1.38813,-0.13878799198679498,-0.05088893039515817,,,,None,,,,0.233,0.23333333333333334,1.5584298055107568,1.5583333333333333,trial_list_0.8_red.csv,1.5582715999917127,1.5917481000069529,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1762.1108888369918,,,,,0,43,43,112,trial,,,,,,red,1.7621108888369919,1.7583333333333333,2.2996592999552377,0.9984532999806106,2e-05,2e-05,1.7583025000058115,1.791796899982728,2.0002794999745674,2.2996592999552377,2.2996592999552377,0.0,2.2996592999552377,2.4996551999938674,3.491447899956256,1.1917886000010185,1.1917886000010185,1.52962,-0.14718383218150005,0.01373715767027334,,,,None,,0.03329,2.033125799964182,-0.233,-0.23333333333333334,1.495780888836992,1.4916666666666667,trial_list_0.8_red.csv,1.4918395999702625,1.5249972000019625,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,1308.34227271406,,,,,0,44,44,201,trial,,,,,,red,1.3083422727140601,1.3083333333333333,2.3001110999612138,0.9972126000211574,1e-05,1e-05,1.3085372999776155,1.341894599958323,2.00051409995649,2.3001110999612138,2.7750513999490067,0.47494029998779297,2.3001110999612138,2.5003541999612935,3.541936999943573,1.2418258999823593,0.7668855999945663,1.33331,-0.12801256607804795,-0.07392274942535164,,,,None,,0.03328,2.0339452999760397,0.233,0.23333333333333334,1.57467227271406,1.575,trial_list_0.8_red.csv,1.5750553999678232,1.6086918999790214,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,943.2137860836012,,,,,0,45,45,421,trial,,,,,,red,0.9432137860836012,0.9416666666666667,2.2997947999974713,0.9976090000127442,1e-05,1e-05,0.9415336999809369,0.9753325000056066,2.0003537999582477,2.2997947999974713,2.9001447999617085,0.6003499999642372,2.2997947999974713,2.5000529999961145,4.083482199988794,1.7836873999913223,1.183337400027085,1.0,0.0,-0.14782350948509485,,,,None,,0.03348,2.0336152999661863,-0.1,-0.1,0.8098837860836012,0.8083333333333333,trial_list_0.8_red.csv,0.8083273000083864,0.8418293999857269,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,838.9799289526009,,,,,0,46,46,278,trial,,,,,,red,0.8389799289526009,0.8416666666666667,2.299730599974282,0.9977890999871306,5e-05,5e-05,0.8415408000000753,0.8747113000135869,1.999716599995736,2.299730599974282,2.6244328999891877,0.32470230001490563,2.299730599974282,2.4996273000142537,3.9495377999846824,1.6498072000104003,1.3251048999954946,0.97609,0.011095115996378677,-0.14740654109474527,,,,None,,,,0.033,0.03333333333333333,0.9053099289526009,0.9,trial_list_0.8_red.csv,0.9000257999869063,0.9329761000117287,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
