id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-167,0.5,none,,green,red,,1482.6068886076157,,,,,0,251,251,159,trial,,,,,,green,1.4826068886076158,1.4916666666666667,2.3086192000000665,0.9986182000002373,1e-05,1e-05,0.03381,1.491671700000552,1.524978700000247,2.000383100000363,2.0336139000000912,2.3086192000000665,2.3333854000002248,0.02476620000015828,2.3086192000000665,2.508938100000705,3.4251828000005844,1.116563600000518,1.0917974000003596,1.63207,-0.13528132241306282,0.05958820153908719,,,,None,,-0.167,-0.16666666666666666,1.2822768886076157,1.2916666666666667,trial_list_0.5_green.csv,1.2920579000001453,1.3251571000000695,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,1404.937575040129,,,,,0,252,252,434,trial,,,,,,red,1.4049375750401292,1.4166666666666667,2.3080638000001272,0.9975347999998121,1e-05,1e-05,0.03345,1.4167864999999438,1.4500275000000329,1.9999379999999292,2.033093000000008,2.3080638000001272,2.3080638000001272,0.0,2.3080638000001272,2.5083825000001525,3.1747708000002604,0.8667070000001331,0.8667070000001331,1.25994,-0.10774087989837859,-0.10121112960150716,,,,None,,-0.233,-0.23333333333333334,1.1386075750401292,1.1416666666666666,trial_list_0.5_green.csv,1.141982399999506,1.1747666000001118,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,red,green,,246.8588780471324,,,,,0,253,253,240,trial,,,,,,red,0.2468588780471324,0.25,2.3082893000000695,0.9974036000003252,2e-05,2e-05,0.03329,0.25009700000009616,0.28347949999988487,2.000480900000184,2.0336377000003267,2.3082893000000695,2.3082893000000695,0.0,2.3082893000000695,2.5085907000002408,3.625136399999974,1.3168470999999045,1.3168470999999045,0.31778,0.1242561603790596,0.08007619224428283,,,,None,,0.3,0.3,0.5801888780471325,0.5833333333333334,trial_list_0.5_green.csv,0.5833215000002383,0.6168062000006103,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,green,red,,1451.7247895572486,,,,,0,254,254,63,trial,,,,,,green,1.4517247895572487,1.4583333333333333,2.3082415999997465,0.9967735999998695,2e-05,2e-05,0.03316,1.4583042000003843,1.491678999999749,1.9999447000000146,2.032899599999837,2.3082415999997465,2.3082415999997465,0.0,2.3082415999997465,2.5084145000000717,3.2830026000001453,0.9747610000003988,0.9747610000003988,1.62628,-0.13634319720096993,0.0571167447733793,,,,None,,-0.033,-0.03333333333333333,1.3853947895572487,1.3916666666666666,trial_list_0.5_green.csv,1.391213400000197,1.4248821000001044,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,616.2976003768565,,,,,0,255,255,279,trial,,,,,,green,0.6162976003768565,0.6166666666666667,2.30858360000002,0.997560899999371,2e-05,2e-05,0.03343,0.6165587000004962,0.6499059999996462,2.000078900000517,2.03338900000017,2.30858360000002,2.30858360000002,0.0,2.30858360000002,2.5082423000003473,3.2083377999997538,0.8997541999997338,0.8997541999997338,0.3839,0.1380994404705365,0.05272887727056848,,,,None,,0.167,0.16666666666666666,0.8166276003768566,0.825,trial_list_0.5_green.csv,0.8251373000002786,0.8582759999999325,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,510.4438971703469,,,,,0,256,256,386,trial,,,,,,red,0.5104438971703469,0.5166666666666666,2.308296899999732,0.997320800000125,3e-05,3e-05,0.03327,0.5168845999996847,0.5501549999999042,2.0000317000003633,2.0335204000002705,2.308296899999732,2.308296899999732,0.0,2.308296899999732,2.508579500000451,3.1668531000004805,0.8585562000007485,0.8585562000007485,0.41641,0.14275552036749303,0.038375139883734685,,,,None,,-0.167,-0.16666666666666666,0.3101138971703469,0.30833333333333335,trial_list_0.5_green.csv,0.30880940000042756,0.34199700000044686,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,green,red,,1206.522483070699,,,,,0,257,257,139,trial,,,,,,green,1.206522483070699,1.2166666666666666,2.3081930999996985,0.9985554000004413,3e-05,3e-05,,1.2166470000001937,1.2500148999997691,1.9998600999997507,,2.3081930999996985,2.3081930999996985,0.0,2.3081930999996985,2.508270100000118,3.0832315999996354,0.7750384999999369,0.7750384999999369,1.5171,-0.14761032903688315,0.007936039195531352,,,,None,,0.033,0.03333333333333333,1.272852483070699,1.2833333333333332,trial_list_0.5_green.csv,1.2835275999996156,1.3167899000000034,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,602.6252978816719,,,,,0,258,258,374,trial,,,,,,red,0.602625297881672,0.6083333333333333,2.308444799999961,0.9972975999999107,2e-05,2e-05,0.03354,0.6085479000003033,0.6417529999998806,2.0001359999996566,2.033653399999821,2.308444799999961,2.3417201000002024,0.03327530000024126,2.308444799999961,2.5086388999998235,3.333832500000426,1.025387700000465,0.9921124000002237,0.52471,0.1473784074230182,-0.011462765021790302,,,,None,,-0.1,-0.1,0.46929529788167196,0.475,trial_list_0.5_green.csv,0.4750491000004331,0.5084814000001643,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,red,green,,1190.2913627402304,,,,,0,259,259,146,trial,,,,,,red,1.1902913627402305,1.2,2.308123499999965,0.9985253999993802,1e-05,1e-05,0.03329,1.199794799999836,1.2333362999997917,1.9999386999998023,2.0334272000000055,2.308123499999965,2.308123499999965,0.0,2.308123499999965,2.507930299999316,3.283172899999954,0.975049399999989,0.975049399999989,1.44078,-0.1452722312708245,-0.027345361180390493,,,,None,,-0.3,-0.3,0.8569613627402304,0.8583333333333333,trial_list_0.5_green.csv,0.8582306999996945,0.8914735999996992,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,red,green,,1289.0781138253783,,,,,0,260,260,34,trial,,,,,,red,1.2890781138253784,1.3,2.308281800000259,0.9963330000000497,2e-05,2e-05,,1.2999060000001919,1.3335025000005771,2.0000285000005533,,2.308281800000259,2.649822800000038,0.34154099999977916,2.308281800000259,2.5084649999998874,3.1249241000004986,0.8166423000002396,0.47510130000046047,1.59465,-0.14133580541129612,0.04331258552926816,,,,None,,-0.3,-0.3,0.9557481138253783,0.9583333333333334,trial_list_0.5_green.csv,0.9583770999997796,0.9915802000004987,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,1282.8686225846438,,,,,0,261,261,372,trial,,,,,,red,1.2828686225846437,1.2916666666666667,2.3081253999998808,0.998479199999565,2e-05,2e-05,0.03313,1.2916652999992948,1.3250588999999309,1.9999129999996512,2.0331184999995457,2.3081253999998808,2.3081253999998808,0.0,2.3081253999998808,2.5084284999993542,3.2754362999994555,0.9673108999995748,0.9673108999995748,1.46198,-0.14677053875160248,-0.017612464650192297,,,,None,,0.1,0.1,1.4161986225846437,1.425,trial_list_0.5_green.csv,1.4249083999993672,1.4581179999995584,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-300,0.5,none,,green,red,,1745.8190932621103,,,,,0,262,262,395,trial,,,,,,green,1.7458190932621103,1.7583333333333333,2.308515499999885,0.9968084999991333,4e-05,4e-05,,1.7580897999996523,1.7912542999993093,1.9997677000001204,,2.308515499999885,2.474490099999457,0.1659745999995721,2.308515499999885,2.508674400000018,3.5581053999994765,1.2495898999995916,1.0836153000000195,1.75322,-0.10346589943333173,0.10557744840135892,,,,None,,-0.3,-0.3,1.4124890932621104,1.425,trial_list_0.5_green.csv,1.4248655999999755,1.4580637999997634,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,864.4476833527744,,,,,0,263,263,85,trial,,,,,,green,0.8644476833527744,0.8666666666666667,2.307895999999346,0.9974179000000731,1e-05,1e-05,,0.866434699999445,0.9002164999992601,1.9995443999996496,,2.307895999999346,2.3747091999994154,0.06681320000006963,2.307895999999346,2.508205499999349,2.9581939999998212,0.6502980000004754,0.5834848000004058,0.80455,0.08516955275364964,-0.12082192367378204,,,,None,,0.3,0.3,1.1977776833527745,1.2083333333333333,trial_list_0.5_green.csv,1.2081961999992927,1.2412678999999116,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,548.402062429592,,,,,0,264,264,219,trial,,,,,,green,0.548402062429592,0.55,2.308180199999697,0.9985096999998859,2e-05,2e-05,0.03324,0.5497617000000901,0.583033300000352,1.9998193000001265,2.03324049999992,2.308180199999697,2.308180199999697,0.0,2.308180199999697,2.508128100000249,3.3166841000002023,1.0085039000005054,1.0085039000005054,0.5,0.14782350948509485,0.0,,,,None,,0.3,0.3,0.881732062429592,0.8833333333333333,trial_list_0.5_green.csv,0.8832218999996257,0.9167252999995981,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,291.7133053344964,,,,,0,265,265,280,trial,,,,,,red,0.2917133053344964,0.2916666666666667,2.3083685999999943,0.9966256000006979,2e-05,2e-05,0.03331,0.291610799999944,0.3249618999998347,1.9997991999998703,2.033003199999257,2.3083685999999943,2.3083685999999943,0.0,2.3083685999999943,2.5081806999996843,3.0416925999998057,0.7333239999998113,0.7333239999998113,0.37812,0.13711895016861586,0.055228466040136946,,,,None,,-0.1,-0.1,0.1583833053344964,0.15833333333333333,trial_list_0.5_green.csv,0.15831689999959053,0.19148689999929047,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,476.4816862326503,,,,,0,266,266,153,trial,,,,,,green,0.4764816862326503,0.48333333333333334,2.30822309999985,0.9974583999992319,2e-05,2e-05,0.03329,0.4832526999998663,0.51660609999999,1.9995668000001388,2.03296760000012,2.30822309999985,2.6164802000002965,0.30825710000044637,2.30822309999985,2.508087300000625,3.3748279000001276,1.0666048000002775,0.7583476999998311,0.51414,0.14767772689589828,-0.0065634545287065905,,,,None,,-0.233,-0.23333333333333334,0.21015168623265032,0.20833333333333334,trial_list_0.5_green.csv,0.2081078000001071,0.24165140000059182,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,green,red,,277.5019581236835,,,,,0,267,267,175,trial,,,,,,green,0.2775019581236835,0.2833333333333333,2.3083982999996806,0.9985188000000562,1e-05,1e-05,,0.28327319999971223,0.3170202999999674,2.000049299999773,,2.3083982999996806,2.4668369000000894,0.15843860000040877,2.3083982999996806,2.5081642999994074,3.083440899999914,0.7750426000002335,0.6166039999998247,0.52444,0.14738809319469942,-0.011337545630361493,,,,None,,0.1,0.1,0.4108319581236835,0.4166666666666667,trial_list_0.5_green.csv,0.4167919000001348,0.45026270000016666,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,604.1403637860444,,,,,0,268,268,151,trial,,,,,,green,0.6041403637860444,0.6083333333333333,2.308331299999736,0.9972289999996065,2e-05,2e-05,0.03333,0.6085370999999213,0.6416219999991881,1.999946099999761,2.0331994999996823,2.308331299999736,2.6001986999999644,0.29186740000022837,2.308331299999736,2.508535899999515,2.9668722999995225,0.6585409999997864,0.36667359999955806,0.52192,0.14747321631625315,-0.010170566642500215,,,,None,,0.167,0.16666666666666666,0.8044703637860444,0.8083333333333333,trial_list_0.5_green.csv,0.8085819999996602,0.841529499999524,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,green,red,,1551.8491921073576,,,,,0,269,269,61,trial,,,,,,green,1.5518491921073576,1.5583333333333333,2.3086813999998412,0.9964730000001509,1e-05,1e-05,,1.5585966999997254,1.5917576000001645,2.0001125999997384,,2.3086813999998412,2.3086813999998412,0.0,2.3086813999998412,2.508619700000054,3.3418492999999216,1.0331679000000804,1.0331679000000804,1.63974,-0.13380616704693318,0.06283072191769037,,,,None,,-0.033,-0.03333333333333333,1.4855191921073576,1.4916666666666667,trial_list_0.5_green.csv,1.4919110000000728,1.5251944999999978,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,667.3797687877145,,,,,0,270,270,496,trial,,,,,,red,0.6673797687877145,0.675,2.308459399999265,0.9977644999999029,1e-05,1e-05,0.03339,0.6751007999991998,0.7082404999991923,1.99987339999916,2.033278099999734,2.308459399999265,2.3834036999996897,0.07494430000042485,2.308459399999265,2.508532099999684,3.208341799999289,0.8998824000000241,0.8249380999995992,0.7741,0.09632060355757129,-0.11213443399239642,,,,None,,-0.1,-0.1,0.5340497687877145,0.5333333333333333,trial_list_0.5_green.csv,0.5336429999997563,0.5669474999995145,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,556.6356886506271,,,,,0,271,271,234,trial,,,,,,red,0.5566356886506271,0.5583333333333333,2.308470199999647,0.9969323000004806,2e-05,2e-05,,0.5586489999996047,0.5919363000002704,2.0000491000000693,,2.308470199999647,2.533693100000164,0.22522290000051726,2.308470199999647,2.5085018999998283,2.691825799999606,0.38335559999995894,0.15813269999944168,0.79363,0.08926436266904467,-0.11782895872313896,,,,None,,0.1,0.1,0.6899656886506271,0.6916666666666667,trial_list_0.5_green.csv,0.6919987999999648,0.7252951999998913,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,916.3663673235078,,,,,0,272,272,43,trial,,,,,,green,0.9163663673235078,0.9249999999999999,2.3079209999996237,0.9965013000000909,1e-05,1e-05,0.03292,0.9249342000002798,0.9584103999995932,2.0002363000003243,2.0333589000001666,2.3079209999996237,2.3079209999996237,0.0,2.3079209999996237,2.5079103999996732,3.5666215000001102,1.2587005000004865,1.2587005000004865,0.85607,0.0645846770797156,-0.13296845281117917,,,,None,,-0.1,-0.1,0.7830363673235078,0.7916666666666666,trial_list_0.5_green.csv,0.791689800000313,0.8247043000001213,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,582.8219519159956,,,,,0,273,273,341,trial,,,,,,green,0.5828219519159955,0.5833333333333334,2.3083896999996796,0.9987684999996418,1e-05,1e-05,,0.5828182999994169,0.6166026000000784,2.00002029999996,,2.3083896999996796,2.3083896999996796,0.0,2.3083896999996796,2.5080737999996927,2.899951099999271,0.5915613999995912,0.5915613999995912,0.28522,0.11543076785931652,0.0923446142874532,,,,None,,-0.233,-0.23333333333333334,0.31649195191599555,0.31666666666666665,trial_list_0.5_green.csv,0.3165929999995569,0.34987490000003163,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,1653.448596922668,,,,,0,274,274,303,trial,,,,,,green,1.653448596922668,1.6666666666666667,2.30818089999957,0.9967371000002458,1e-05,1e-05,,1.6667029999998704,1.7000645999996777,2.0001185000000987,2.0332644000000073,2.30818089999957,2.30818089999957,0.0,2.30818089999957,2.508219299999837,2.9831624999997075,0.6749816000001374,0.6749816000001374,1.83429,-0.07352506506360731,0.12824139255280348,,,,None,,-0.1,-0.1,1.520118596922668,1.5333333333333332,trial_list_0.5_green.csv,1.533235999999306,1.5667446999996173,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,487.312921346662,0,0,0,0,0,275,275,129,fam,0.5404596999997011,0.5404596999997011,269.99999999999955,2.5488930999999866,2.5488930999999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,487.312921346662,1,0,1,0,0,275,275,129,fam,0.4986291000004712,0.4986291000004712,269.99999999999955,2.5066368999996484,2.5066368999996484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,487.312921346662,2,0,2,0,0,275,275,129,fam,0.4986845000003086,0.4986845000003086,269.99999999999955,2.5067721000004894,2.5067721000004894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,487.312921346662,3,0,3,0,0,275,275,129,fam,0.4984876999997141,0.4984876999997141,269.99999999999955,2.507147000000259,2.507147000000259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,300,0.5,none,,green,red,,487.312921346662,,,,,0,275,275,129,trial,,,,,,green,0.487312921346662,0.49166666666666664,2.3083514999998442,0.9986442999997962,2e-05,2e-05,0.03326,0.4916548999999577,0.5248538000005283,2.000244400000156,2.0336229000004096,2.3083514999998442,2.3247251000002507,0.01637360000040644,2.3083514999998442,2.508454300000267,2.950397900000098,0.6420464000002539,0.6256727999998475,0.71171,0.11631543360388988,-0.09122779106187441,,,,None,,0.3,0.3,0.8206429213466621,0.825,trial_list_0.5_green.csv,0.8248234000002412,0.8585456999999224,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,red,green,,1309.689271290259,,,,,0,276,276,2,trial,,,,,,red,1.309689271290259,1.3166666666666667,2.308419999999387,0.9965417000003072,1e-05,1e-05,,1.3170163999993747,1.350158599999304,2.0002889999996114,2.0334587999996074,2.308419999999387,2.308419999999387,0.0,2.308419999999387,2.508668299999954,2.991719199999352,0.6832991999999649,0.6832991999999649,1.39508,-0.13986528080420757,-0.04784864869617627,,,,None,,0.233,0.23333333333333334,1.576019271290259,1.5833333333333333,trial_list_0.5_green.csv,1.5833857999996326,1.6169300000001385,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1432.0363267501416,,,,,0,277,277,7,trial,,,,,,green,1.4320363267501417,1.4416666666666667,2.3079963000000134,0.9977398999999423,2e-05,2e-05,0.0332,1.441400099999555,1.4746476999998777,1.99972759999946,2.033010699999977,2.3079963000000134,2.3079963000000134,0.0,2.3079963000000134,2.5082234000001336,3.0248952000001736,0.7168989000001602,0.7168989000001602,1.7435,-0.10663800549284601,0.10237248527313218,,,,None,,-0.167,-0.16666666666666666,1.2317063267501416,1.2416666666666667,trial_list_0.5_green.csv,1.2415721999996094,1.2748077999995076,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,776.7355247420822,,,,,0,278,278,486,trial,,,,,,red,0.7767355247420823,0.7833333333333333,2.3080555000005916,0.9973917999996047,2e-05,2e-05,,0.7832200000002558,0.8164471000000049,1.999732799999947,2.033058600000004,2.3080555000005916,2.3080555000005916,0.0,2.3080555000005916,2.508324000000357,2.7914467999999033,0.48339129999931174,0.48339129999931174,1.00796,-0.003694433407023582,-0.14777733628094328,,,,None,,0.033,0.03333333333333333,0.8430655247420823,0.85,trial_list_0.5_green.csv,0.8498499000006632,0.8834018000006836,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
